Id,overall qual,overall cond,gr liv area,garage area,kitchen abvgr,overall qual^2,overall qual overall cond,overall qual gr liv area,overall qual garage area,overall qual kitchen abvgr,overall cond^2,overall cond gr liv area,overall cond garage area,overall cond kitchen abvgr,gr liv area^2,gr liv area garage area,gr liv area kitchen abvgr,garage area^2,garage area kitchen abvgr,kitchen abvgr^2,saleprice
240,5.0,7.0,1172.0,366.0,1.0,25.0,35.0,5860.0,1830.0,5.0,49.0,8204.0,2562.0,7.0,1373584.0,428952.0,1172.0,133956.0,366.0,1.0,128000
105,8.0,5.0,1418.0,852.0,1.0,64.0,40.0,11344.0,6816.0,8.0,25.0,7090.0,4260.0,5.0,2010724.0,1208136.0,1418.0,725904.0,852.0,1.0,267916
2020,6.0,6.0,1367.0,560.0,1.0,36.0,36.0,8202.0,3360.0,6.0,36.0,8202.0,3360.0,6.0,1868689.0,765520.0,1367.0,313600.0,560.0,1.0,127500
888,7.0,5.0,1922.0,672.0,1.0,49.0,35.0,13454.0,4704.0,7.0,25.0,9610.0,3360.0,5.0,3694084.0,1291584.0,1922.0,451584.0,672.0,1.0,198500
1019,6.0,6.0,1422.0,576.0,1.0,36.0,36.0,8532.0,3456.0,6.0,36.0,8532.0,3456.0,6.0,2022084.0,819072.0,1422.0,331776.0,576.0,1.0,175500
2132,7.0,5.0,1842.0,486.0,1.0,49.0,35.0,12894.0,3402.0,7.0,25.0,9210.0,2430.0,5.0,3392964.0,895212.0,1842.0,236196.0,486.0,1.0,217500
203,4.0,5.0,1962.0,572.0,1.0,16.0,20.0,7848.0,2288.0,4.0,25.0,9810.0,2860.0,5.0,3849444.0,1122264.0,1962.0,327184.0,572.0,1.0,149500
420,5.0,7.0,1120.0,656.0,1.0,25.0,35.0,5600.0,3280.0,5.0,49.0,7840.0,4592.0,7.0,1254400.0,734720.0,1120.0,430336.0,656.0,1.0,148800
2333,9.0,5.0,2868.0,716.0,1.0,81.0,45.0,25812.0,6444.0,9.0,25.0,14340.0,3580.0,5.0,8225424.0,2053488.0,2868.0,512656.0,716.0,1.0,556581
632,6.0,3.0,1478.0,442.0,1.0,36.0,18.0,8868.0,2652.0,6.0,9.0,4434.0,1326.0,3.0,2184484.0,653276.0,1478.0,195364.0,442.0,1.0,156500
2800,7.0,5.0,1995.0,610.0,1.0,49.0,35.0,13965.0,4270.0,7.0,25.0,9975.0,3050.0,5.0,3980025.0,1216950.0,1995.0,372100.0,610.0,1.0,237000
1885,5.0,7.0,912.0,297.0,1.0,25.0,35.0,4560.0,1485.0,5.0,49.0,6384.0,2079.0,7.0,831744.0,270864.0,912.0,88209.0,297.0,1.0,120000
1734,6.0,5.0,1326.0,388.0,1.0,36.0,30.0,7956.0,2328.0,6.0,25.0,6630.0,1940.0,5.0,1758276.0,514488.0,1326.0,150544.0,388.0,1.0,203000
2327,8.0,5.0,1204.0,461.0,1.0,64.0,40.0,9632.0,3688.0,8.0,25.0,6020.0,2305.0,5.0,1449616.0,555044.0,1204.0,212521.0,461.0,1.0,130000
1282,6.0,6.0,1611.0,442.0,1.0,36.0,36.0,9666.0,2652.0,6.0,36.0,9666.0,2652.0,6.0,2595321.0,712062.0,1611.0,195364.0,442.0,1.0,167900
2688,4.0,5.0,960.0,576.0,1.0,16.0,20.0,3840.0,2304.0,4.0,25.0,4800.0,2880.0,5.0,921600.0,552960.0,960.0,331776.0,576.0,1.0,129000
2581,5.0,6.0,1236.0,447.0,1.0,25.0,30.0,6180.0,2235.0,5.0,36.0,7416.0,2682.0,6.0,1527696.0,552492.0,1236.0,199809.0,447.0,1.0,134450
2067,5.0,7.0,1416.0,576.0,1.0,25.0,35.0,7080.0,2880.0,5.0,49.0,9912.0,4032.0,7.0,2005056.0,815616.0,1416.0,331776.0,576.0,1.0,112000
2115,7.0,5.0,1873.0,619.0,1.0,49.0,35.0,13111.0,4333.0,7.0,25.0,9365.0,3095.0,5.0,3508129.0,1159387.0,1873.0,383161.0,619.0,1.0,207000
754,5.0,1.0,2128.0,0.0,2.0,25.0,5.0,10640.0,0.0,10.0,1.0,2128.0,0.0,2.0,4528384.0,0.0,4256.0,0.0,0.0,4.0,62500
1079,7.0,5.0,1626.0,474.0,1.0,49.0,35.0,11382.0,3318.0,7.0,25.0,8130.0,2370.0,5.0,2643876.0,770724.0,1626.0,224676.0,474.0,1.0,154000
2615,5.0,7.0,816.0,308.0,1.0,25.0,35.0,4080.0,1540.0,5.0,49.0,5712.0,2156.0,7.0,665856.0,251328.0,816.0,94864.0,308.0,1.0,129900
329,5.0,3.0,1112.0,336.0,1.0,25.0,15.0,5560.0,1680.0,5.0,9.0,3336.0,1008.0,3.0,1236544.0,373632.0,1112.0,112896.0,336.0,1.0,85000
1320,7.0,7.0,1111.0,288.0,1.0,49.0,49.0,7777.0,2016.0,7.0,49.0,7777.0,2016.0,7.0,1234321.0,319968.0,1111.0,82944.0,288.0,1.0,116900
416,6.0,6.0,1441.0,440.0,1.0,36.0,36.0,8646.0,2640.0,6.0,36.0,8646.0,2640.0,6.0,2076481.0,634040.0,1441.0,193600.0,440.0,1.0,148500
284,4.0,4.0,924.0,280.0,1.0,16.0,16.0,3696.0,1120.0,4.0,16.0,3696.0,1120.0,4.0,853776.0,258720.0,924.0,78400.0,280.0,1.0,80000
1385,5.0,5.0,1126.0,506.0,1.0,25.0,25.0,5630.0,2530.0,5.0,25.0,5630.0,2530.0,5.0,1267876.0,569756.0,1126.0,256036.0,506.0,1.0,152000
275,5.0,6.0,992.0,319.0,1.0,25.0,30.0,4960.0,1595.0,5.0,36.0,5952.0,1914.0,6.0,984064.0,316448.0,992.0,101761.0,319.0,1.0,155891
2024,6.0,7.0,1376.0,576.0,1.0,36.0,42.0,8256.0,3456.0,6.0,49.0,9632.0,4032.0,7.0,1893376.0,792576.0,1376.0,331776.0,576.0,1.0,165000
68,7.0,5.0,1218.0,676.0,1.0,49.0,35.0,8526.0,4732.0,7.0,25.0,6090.0,3380.0,5.0,1483524.0,823368.0,1218.0,456976.0,676.0,1.0,204500
1910,5.0,7.0,1644.0,312.0,1.0,25.0,35.0,8220.0,1560.0,5.0,49.0,11508.0,2184.0,7.0,2702736.0,512928.0,1644.0,97344.0,312.0,1.0,146500
381,7.0,5.0,1601.0,478.0,1.0,49.0,35.0,11207.0,3346.0,7.0,25.0,8005.0,2390.0,5.0,2563201.0,765278.0,1601.0,228484.0,478.0,1.0,157000
1323,7.0,7.0,2495.0,342.0,1.0,49.0,49.0,17465.0,2394.0,7.0,49.0,17465.0,2394.0,7.0,6225025.0,853290.0,2495.0,116964.0,342.0,1.0,184000
2432,6.0,5.0,1509.0,393.0,1.0,36.0,30.0,9054.0,2358.0,6.0,25.0,7545.0,1965.0,5.0,2277081.0,593037.0,1509.0,154449.0,393.0,1.0,183200
777,5.0,5.0,1092.0,288.0,1.0,25.0,25.0,5460.0,1440.0,5.0,25.0,5460.0,1440.0,5.0,1192464.0,314496.0,1092.0,82944.0,288.0,1.0,139000
1107,7.0,5.0,2418.0,983.0,1.0,49.0,35.0,16926.0,6881.0,7.0,25.0,12090.0,4915.0,5.0,5846724.0,2376894.0,2418.0,966289.0,983.0,1.0,341000
30,6.0,5.0,987.0,264.0,1.0,36.0,30.0,5922.0,1584.0,6.0,25.0,4935.0,1320.0,5.0,974169.0,260568.0,987.0,69696.0,264.0,1.0,96000
282,4.0,5.0,1121.0,440.0,1.0,16.0,20.0,4484.0,1760.0,4.0,25.0,5605.0,2200.0,5.0,1256641.0,493240.0,1121.0,193600.0,440.0,1.0,140000
188,6.0,7.0,1236.0,923.0,1.0,36.0,42.0,7416.0,5538.0,6.0,49.0,8652.0,6461.0,7.0,1527696.0,1140828.0,1236.0,851929.0,923.0,1.0,149700
2356,5.0,6.0,1074.0,495.0,1.0,25.0,30.0,5370.0,2475.0,5.0,36.0,6444.0,2970.0,6.0,1153476.0,531630.0,1074.0,245025.0,495.0,1.0,153500
1554,1.0,5.0,733.0,487.0,1.0,1.0,5.0,733.0,487.0,1.0,25.0,3665.0,2435.0,5.0,537289.0,356971.0,733.0,237169.0,487.0,1.0,13100
1464,7.0,5.0,1768.0,543.0,1.0,49.0,35.0,12376.0,3801.0,7.0,25.0,8840.0,2715.0,5.0,3125824.0,960024.0,1768.0,294849.0,543.0,1.0,224900
2469,7.0,5.0,1266.0,453.0,1.0,49.0,35.0,8862.0,3171.0,7.0,25.0,6330.0,2265.0,5.0,1602756.0,573498.0,1266.0,205209.0,453.0,1.0,176000
1834,8.0,5.0,2872.0,541.0,1.0,64.0,40.0,22976.0,4328.0,8.0,25.0,14360.0,2705.0,5.0,8248384.0,1553752.0,2872.0,292681.0,541.0,1.0,285000
1779,8.0,5.0,1464.0,754.0,1.0,64.0,40.0,11712.0,6032.0,8.0,25.0,7320.0,3770.0,5.0,2143296.0,1103856.0,1464.0,568516.0,754.0,1.0,282922
2569,7.0,6.0,2157.0,487.0,1.0,49.0,42.0,15099.0,3409.0,7.0,36.0,12942.0,2922.0,6.0,4652649.0,1050459.0,2157.0,237169.0,487.0,1.0,226000
2334,8.0,5.0,2576.0,666.0,1.0,64.0,40.0,20608.0,5328.0,8.0,25.0,12880.0,3330.0,5.0,6635776.0,1715616.0,2576.0,443556.0,666.0,1.0,361919
2330,9.0,5.0,2798.0,670.0,1.0,81.0,45.0,25182.0,6030.0,9.0,25.0,13990.0,3350.0,5.0,7828804.0,1874660.0,2798.0,448900.0,670.0,1.0,457347
2119,8.0,6.0,1743.0,529.0,1.0,64.0,48.0,13944.0,4232.0,8.0,36.0,10458.0,3174.0,6.0,3038049.0,922047.0,1743.0,279841.0,529.0,1.0,279000
988,6.0,5.0,1567.0,714.0,1.0,36.0,30.0,9402.0,4284.0,6.0,25.0,7835.0,3570.0,5.0,2455489.0,1118838.0,1567.0,509796.0,714.0,1.0,196000
382,7.0,5.0,1370.0,479.0,1.0,49.0,35.0,9590.0,3353.0,7.0,25.0,6850.0,2395.0,5.0,1876900.0,656230.0,1370.0,229441.0,479.0,1.0,152000
670,5.0,5.0,2634.0,968.0,2.0,25.0,25.0,13170.0,4840.0,10.0,25.0,13170.0,4840.0,10.0,6937956.0,2549712.0,5268.0,937024.0,1936.0,4.0,200000
2760,8.0,5.0,1590.0,754.0,1.0,64.0,40.0,12720.0,6032.0,8.0,25.0,7950.0,3770.0,5.0,2528100.0,1198860.0,1590.0,568516.0,754.0,1.0,294900
543,7.0,5.0,1450.0,788.0,1.0,49.0,35.0,10150.0,5516.0,7.0,25.0,7250.0,3940.0,5.0,2102500.0,1142600.0,1450.0,620944.0,788.0,1.0,224243
2835,6.0,3.0,1338.0,528.0,1.0,36.0,18.0,8028.0,3168.0,6.0,9.0,4014.0,1584.0,3.0,1790244.0,706464.0,1338.0,278784.0,528.0,1.0,92000
1735,7.0,5.0,1456.0,400.0,1.0,49.0,35.0,10192.0,2800.0,7.0,25.0,7280.0,2000.0,5.0,2119936.0,582400.0,1456.0,160000.0,400.0,1.0,179540
448,10.0,5.0,2392.0,968.0,1.0,100.0,50.0,23920.0,9680.0,10.0,25.0,11960.0,4840.0,5.0,5721664.0,2315456.0,2392.0,937024.0,968.0,1.0,386250
2287,4.0,5.0,992.0,297.0,1.0,16.0,20.0,3968.0,1188.0,4.0,25.0,4960.0,1485.0,5.0,984064.0,294624.0,992.0,88209.0,297.0,1.0,106500
524,10.0,5.0,2007.0,812.0,1.0,100.0,50.0,20070.0,8120.0,10.0,25.0,10035.0,4060.0,5.0,4028049.0,1629684.0,2007.0,659344.0,812.0,1.0,310000
1767,7.0,5.0,2385.0,600.0,1.0,49.0,35.0,16695.0,4200.0,7.0,25.0,11925.0,3000.0,5.0,5688225.0,1431000.0,2385.0,360000.0,600.0,1.0,252000
2206,7.0,5.0,1646.0,240.0,1.0,49.0,35.0,11522.0,1680.0,7.0,25.0,8230.0,1200.0,5.0,2709316.0,395040.0,1646.0,57600.0,240.0,1.0,164000
1740,7.0,5.0,1456.0,400.0,1.0,49.0,35.0,10192.0,2800.0,7.0,25.0,7280.0,2000.0,5.0,2119936.0,582400.0,1456.0,160000.0,400.0,1.0,177594
199,5.0,7.0,1040.0,624.0,1.0,25.0,35.0,5200.0,3120.0,5.0,49.0,7280.0,4368.0,7.0,1081600.0,648960.0,1040.0,389376.0,624.0,1.0,123900
2214,6.0,6.0,2624.0,864.0,1.0,36.0,36.0,15744.0,5184.0,6.0,36.0,15744.0,5184.0,6.0,6885376.0,2267136.0,2624.0,746496.0,864.0,1.0,239000
323,5.0,5.0,1264.0,528.0,1.0,25.0,25.0,6320.0,2640.0,5.0,25.0,6320.0,2640.0,5.0,1597696.0,667392.0,1264.0,278784.0,528.0,1.0,169000
2421,7.0,5.0,1557.0,420.0,1.0,49.0,35.0,10899.0,2940.0,7.0,25.0,7785.0,2100.0,5.0,2424249.0,653940.0,1557.0,176400.0,420.0,1.0,234000
952,6.0,7.0,1287.0,541.0,1.0,36.0,42.0,7722.0,3246.0,6.0,49.0,9009.0,3787.0,7.0,1656369.0,696267.0,1287.0,292681.0,541.0,1.0,173000
24,6.0,7.0,1004.0,480.0,1.0,36.0,42.0,6024.0,2880.0,6.0,49.0,7028.0,3360.0,7.0,1008016.0,481920.0,1004.0,230400.0,480.0,1.0,149000
1139,7.0,5.0,1162.0,483.0,1.0,49.0,35.0,8134.0,3381.0,7.0,25.0,5810.0,2415.0,5.0,1350244.0,561246.0,1162.0,233289.0,483.0,1.0,170000
518,7.0,5.0,1436.0,529.0,1.0,49.0,35.0,10052.0,3703.0,7.0,25.0,7180.0,2645.0,5.0,2062096.0,759644.0,1436.0,279841.0,529.0,1.0,225000
1390,5.0,8.0,960.0,300.0,1.0,25.0,40.0,4800.0,1500.0,5.0,64.0,7680.0,2400.0,8.0,921600.0,288000.0,960.0,90000.0,300.0,1.0,144900
277,5.0,6.0,1196.0,336.0,1.0,25.0,30.0,5980.0,1680.0,5.0,36.0,7176.0,2016.0,6.0,1430416.0,401856.0,1196.0,112896.0,336.0,1.0,144000
54,8.0,5.0,1269.0,430.0,1.0,64.0,40.0,10152.0,3440.0,8.0,25.0,6345.0,2150.0,5.0,1610361.0,545670.0,1269.0,184900.0,430.0,1.0,192000
649,5.0,8.0,1031.0,230.0,1.0,25.0,40.0,5155.0,1150.0,5.0,64.0,8248.0,1840.0,8.0,1062961.0,237130.0,1031.0,52900.0,230.0,1.0,145500
2600,4.0,8.0,720.0,280.0,1.0,16.0,32.0,2880.0,1120.0,4.0,64.0,5760.0,2240.0,8.0,518400.0,201600.0,720.0,78400.0,280.0,1.0,86900
617,6.0,4.0,1505.0,505.0,1.0,36.0,24.0,9030.0,3030.0,6.0,16.0,6020.0,2020.0,4.0,2265025.0,760025.0,1505.0,255025.0,505.0,1.0,149500
2209,5.0,7.0,954.0,240.0,1.0,25.0,35.0,4770.0,1200.0,5.0,49.0,6678.0,1680.0,7.0,910116.0,228960.0,954.0,57600.0,240.0,1.0,119750
2814,6.0,5.0,1500.0,564.0,1.0,36.0,30.0,9000.0,3384.0,6.0,25.0,7500.0,2820.0,5.0,2250000.0,846000.0,1500.0,318096.0,564.0,1.0,173900
2542,5.0,6.0,1050.0,368.0,1.0,25.0,30.0,5250.0,1840.0,5.0,36.0,6300.0,2208.0,6.0,1102500.0,386400.0,1050.0,135424.0,368.0,1.0,136500
2323,8.0,5.0,2687.0,618.0,1.0,64.0,40.0,21496.0,4944.0,8.0,25.0,13435.0,3090.0,5.0,7219969.0,1660566.0,2687.0,381924.0,618.0,1.0,270000
1393,6.0,7.0,1252.0,564.0,1.0,36.0,42.0,7512.0,3384.0,6.0,49.0,8764.0,3948.0,7.0,1567504.0,706128.0,1252.0,318096.0,564.0,1.0,235000
490,7.0,5.0,1430.0,400.0,1.0,49.0,35.0,10010.0,2800.0,7.0,25.0,7150.0,2000.0,5.0,2044900.0,572000.0,1430.0,160000.0,400.0,1.0,156000
542,5.0,5.0,1114.0,576.0,1.0,25.0,25.0,5570.0,2880.0,5.0,25.0,5570.0,2880.0,5.0,1240996.0,641664.0,1114.0,331776.0,576.0,1.0,153000
973,6.0,5.0,1224.0,402.0,1.0,36.0,30.0,7344.0,2412.0,6.0,25.0,6120.0,2010.0,5.0,1498176.0,492048.0,1224.0,161604.0,402.0,1.0,165000
1012,9.0,5.0,2504.0,656.0,1.0,81.0,45.0,22536.0,5904.0,9.0,25.0,12520.0,3280.0,5.0,6270016.0,1642624.0,2504.0,430336.0,656.0,1.0,325000
2218,5.0,5.0,1355.0,528.0,1.0,25.0,25.0,6775.0,2640.0,5.0,25.0,6775.0,2640.0,5.0,1836025.0,715440.0,1355.0,278784.0,528.0,1.0,140000
2033,6.0,6.0,2294.0,658.0,1.0,36.0,36.0,13764.0,3948.0,6.0,36.0,13764.0,3948.0,6.0,5262436.0,1509452.0,2294.0,432964.0,658.0,1.0,202500
1071,9.0,5.0,1702.0,1052.0,1.0,81.0,45.0,15318.0,9468.0,9.0,25.0,8510.0,5260.0,5.0,2896804.0,1790504.0,1702.0,1106704.0,1052.0,1.0,367294
1583,6.0,5.0,1509.0,600.0,1.0,36.0,30.0,9054.0,3600.0,6.0,25.0,7545.0,3000.0,5.0,2277081.0,905400.0,1509.0,360000.0,600.0,1.0,175000
2858,7.0,5.0,1717.0,642.0,1.0,49.0,35.0,12019.0,4494.0,7.0,25.0,8585.0,3210.0,5.0,2948089.0,1102314.0,1717.0,412164.0,642.0,1.0,140000
2265,7.0,7.0,1240.0,528.0,1.0,49.0,49.0,8680.0,3696.0,7.0,49.0,8680.0,3696.0,7.0,1537600.0,654720.0,1240.0,278784.0,528.0,1.0,174000
1088,7.0,5.0,1166.0,400.0,1.0,49.0,35.0,8162.0,2800.0,7.0,25.0,5830.0,2000.0,5.0,1359556.0,466400.0,1166.0,160000.0,400.0,1.0,190000
698,5.0,8.0,1464.0,0.0,1.0,25.0,40.0,7320.0,0.0,5.0,64.0,11712.0,0.0,8.0,2143296.0,0.0,1464.0,0.0,0.0,1.0,129000
1896,6.0,7.0,1652.0,510.0,1.0,36.0,42.0,9912.0,3060.0,6.0,49.0,11564.0,3570.0,7.0,2729104.0,842520.0,1652.0,260100.0,510.0,1.0,200000
628,6.0,6.0,2142.0,509.0,1.0,36.0,36.0,12852.0,3054.0,6.0,36.0,12852.0,3054.0,6.0,4588164.0,1090278.0,2142.0,259081.0,509.0,1.0,193500
1212,6.0,7.0,1092.0,504.0,1.0,36.0,42.0,6552.0,3024.0,6.0,49.0,7644.0,3528.0,7.0,1192464.0,550368.0,1092.0,254016.0,504.0,1.0,145000
2864,7.0,7.0,1671.0,451.0,1.0,49.0,49.0,11697.0,3157.0,7.0,49.0,11697.0,3157.0,7.0,2792241.0,753621.0,1671.0,203401.0,451.0,1.0,218000
2740,5.0,6.0,1488.0,569.0,1.0,25.0,30.0,7440.0,2845.0,5.0,36.0,8928.0,3414.0,6.0,2214144.0,846672.0,1488.0,323761.0,569.0,1.0,135000
2560,5.0,6.0,1624.0,240.0,1.0,25.0,30.0,8120.0,1200.0,5.0,36.0,9744.0,1440.0,6.0,2637376.0,389760.0,1624.0,57600.0,240.0,1.0,146500
1716,6.0,5.0,1362.0,460.0,1.0,36.0,30.0,8172.0,2760.0,6.0,25.0,6810.0,2300.0,5.0,1855044.0,626520.0,1362.0,211600.0,460.0,1.0,194700
1130,7.0,5.0,1218.0,462.0,1.0,49.0,35.0,8526.0,3234.0,7.0,25.0,6090.0,2310.0,5.0,1483524.0,562716.0,1218.0,213444.0,462.0,1.0,230348
201,6.0,5.0,1068.0,288.0,1.0,36.0,30.0,6408.0,1728.0,6.0,25.0,5340.0,1440.0,5.0,1140624.0,307584.0,1068.0,82944.0,288.0,1.0,109500
2886,6.0,6.0,1625.0,576.0,1.0,36.0,36.0,9750.0,3456.0,6.0,36.0,9750.0,3456.0,6.0,2640625.0,936000.0,1625.0,331776.0,576.0,1.0,242500
2328,7.0,7.0,1767.0,504.0,1.0,49.0,49.0,12369.0,3528.0,7.0,49.0,12369.0,3528.0,7.0,3122289.0,890568.0,1767.0,254016.0,504.0,1.0,239000
2583,6.0,8.0,1050.0,286.0,1.0,36.0,48.0,6300.0,1716.0,6.0,64.0,8400.0,2288.0,8.0,1102500.0,300300.0,1050.0,81796.0,286.0,1.0,156000
1206,4.0,6.0,907.0,352.0,1.0,16.0,24.0,3628.0,1408.0,4.0,36.0,5442.0,2112.0,6.0,822649.0,319264.0,907.0,123904.0,352.0,1.0,109008
2242,2.0,4.0,845.0,256.0,1.0,4.0,8.0,1690.0,512.0,2.0,16.0,3380.0,1024.0,4.0,714025.0,216320.0,845.0,65536.0,256.0,1.0,68104
1105,8.0,7.0,2501.0,751.0,1.0,64.0,56.0,20008.0,6008.0,8.0,49.0,17507.0,5257.0,7.0,6255001.0,1878251.0,2501.0,564001.0,751.0,1.0,290000
121,5.0,5.0,1209.0,504.0,1.0,25.0,25.0,6045.0,2520.0,5.0,25.0,6045.0,2520.0,5.0,1461681.0,609336.0,1209.0,254016.0,504.0,1.0,159000
1223,4.0,7.0,906.0,231.0,1.0,16.0,28.0,3624.0,924.0,4.0,49.0,6342.0,1617.0,7.0,820836.0,209286.0,906.0,53361.0,231.0,1.0,87000
265,8.0,5.0,1601.0,670.0,1.0,64.0,40.0,12808.0,5360.0,8.0,25.0,8005.0,3350.0,5.0,2563201.0,1072670.0,1601.0,448900.0,670.0,1.0,272000
2813,7.0,5.0,1336.0,502.0,1.0,49.0,35.0,9352.0,3514.0,7.0,25.0,6680.0,2510.0,5.0,1784896.0,670672.0,1336.0,252004.0,502.0,1.0,198000
1294,4.0,6.0,1656.0,440.0,1.0,16.0,24.0,6624.0,1760.0,4.0,36.0,9936.0,2640.0,6.0,2742336.0,728640.0,1656.0,193600.0,440.0,1.0,119164
2745,5.0,5.0,1124.0,0.0,1.0,25.0,25.0,5620.0,0.0,5.0,25.0,5620.0,0.0,5.0,1263376.0,0.0,1124.0,0.0,0.0,1.0,93000
1094,7.0,5.0,1892.0,431.0,1.0,49.0,35.0,13244.0,3017.0,7.0,25.0,9460.0,2155.0,5.0,3579664.0,815452.0,1892.0,185761.0,431.0,1.0,226750
651,3.0,5.0,1699.0,420.0,2.0,9.0,15.0,5097.0,1260.0,6.0,25.0,8495.0,2100.0,10.0,2886601.0,713580.0,3398.0,176400.0,840.0,4.0,95000
198,6.0,7.0,1416.0,312.0,1.0,36.0,42.0,8496.0,1872.0,6.0,49.0,9912.0,2184.0,7.0,2005056.0,441792.0,1416.0,97344.0,312.0,1.0,139900
131,3.0,2.0,1306.0,0.0,1.0,9.0,6.0,3918.0,0.0,3.0,4.0,2612.0,0.0,2.0,1705636.0,0.0,1306.0,0.0,0.0,1.0,76500
1258,4.0,7.0,672.0,308.0,1.0,16.0,28.0,2688.0,1232.0,4.0,49.0,4704.0,2156.0,7.0,451584.0,206976.0,672.0,94864.0,308.0,1.0,86900
1599,5.0,6.0,1160.0,257.0,1.0,25.0,30.0,5800.0,1285.0,5.0,36.0,6960.0,1542.0,6.0,1345600.0,298120.0,1160.0,66049.0,257.0,1.0,152500
1508,4.0,5.0,930.0,286.0,1.0,16.0,20.0,3720.0,1144.0,4.0,25.0,4650.0,1430.0,5.0,864900.0,265980.0,930.0,81796.0,286.0,1.0,99000
615,4.0,7.0,708.0,0.0,1.0,16.0,28.0,2832.0,0.0,4.0,49.0,4956.0,0.0,7.0,501264.0,0.0,708.0,0.0,0.0,1.0,82500
1815,6.0,5.0,1575.0,529.0,1.0,36.0,30.0,9450.0,3174.0,6.0,25.0,7875.0,2645.0,5.0,2480625.0,833175.0,1575.0,279841.0,529.0,1.0,179200
2712,5.0,6.0,1059.0,286.0,1.0,25.0,30.0,5295.0,1430.0,5.0,36.0,6354.0,1716.0,6.0,1121481.0,302874.0,1059.0,81796.0,286.0,1.0,142500
2051,4.0,3.0,1005.0,440.0,1.0,16.0,12.0,4020.0,1760.0,4.0,9.0,3015.0,1320.0,3.0,1010025.0,442200.0,1005.0,193600.0,440.0,1.0,115400
1863,7.0,5.0,1929.0,650.0,1.0,49.0,35.0,13503.0,4550.0,7.0,25.0,9645.0,3250.0,5.0,3721041.0,1253850.0,1929.0,422500.0,650.0,1.0,226000
2510,7.0,5.0,1200.0,480.0,1.0,49.0,35.0,8400.0,3360.0,7.0,25.0,6000.0,2400.0,5.0,1440000.0,576000.0,1200.0,230400.0,480.0,1.0,144152
1069,8.0,5.0,2690.0,795.0,1.0,64.0,40.0,21520.0,6360.0,8.0,25.0,13450.0,3975.0,5.0,7236100.0,2138550.0,2690.0,632025.0,795.0,1.0,370000
336,5.0,7.0,833.0,495.0,1.0,25.0,35.0,4165.0,2475.0,5.0,49.0,5831.0,3465.0,7.0,693889.0,412335.0,833.0,245025.0,495.0,1.0,149900
2417,6.0,5.0,1456.0,429.0,1.0,36.0,30.0,8736.0,2574.0,6.0,25.0,7280.0,2145.0,5.0,2119936.0,624624.0,1456.0,184041.0,429.0,1.0,172785
1962,5.0,8.0,864.0,720.0,1.0,25.0,40.0,4320.0,3600.0,5.0,64.0,6912.0,5760.0,8.0,746496.0,622080.0,864.0,518400.0,720.0,1.0,129000
372,6.0,5.0,1586.0,435.0,1.0,36.0,30.0,9516.0,2610.0,6.0,25.0,7930.0,2175.0,5.0,2515396.0,689910.0,1586.0,189225.0,435.0,1.0,181000
2578,5.0,6.0,1370.0,300.0,1.0,25.0,30.0,6850.0,1500.0,5.0,36.0,8220.0,1800.0,6.0,1876900.0,411000.0,1370.0,90000.0,300.0,1.0,148000
2824,6.0,5.0,914.0,0.0,1.0,36.0,30.0,5484.0,0.0,6.0,25.0,4570.0,0.0,5.0,835396.0,0.0,914.0,0.0,0.0,1.0,117250
471,7.0,5.0,1555.0,430.0,1.0,49.0,35.0,10885.0,3010.0,7.0,25.0,7775.0,2150.0,5.0,2418025.0,668650.0,1555.0,184900.0,430.0,1.0,192500
1544,6.0,6.0,1556.0,452.0,1.0,36.0,36.0,9336.0,2712.0,6.0,36.0,9336.0,2712.0,6.0,2421136.0,703312.0,1556.0,204304.0,452.0,1.0,151000
2141,5.0,5.0,882.0,461.0,1.0,25.0,25.0,4410.0,2305.0,5.0,25.0,4410.0,2305.0,5.0,777924.0,406602.0,882.0,212521.0,461.0,1.0,112500
2008,5.0,5.0,1167.0,495.0,1.0,25.0,25.0,5835.0,2475.0,5.0,25.0,5835.0,2475.0,5.0,1361889.0,577665.0,1167.0,245025.0,495.0,1.0,144000
1075,9.0,5.0,1800.0,944.0,1.0,81.0,45.0,16200.0,8496.0,9.0,25.0,9000.0,4720.0,5.0,3240000.0,1699200.0,1800.0,891136.0,944.0,1.0,370967
34,6.0,6.0,1456.0,440.0,1.0,36.0,36.0,8736.0,2640.0,6.0,36.0,8736.0,2640.0,6.0,2119936.0,640640.0,1456.0,193600.0,440.0,1.0,149900
847,7.0,5.0,1660.0,493.0,1.0,49.0,35.0,11620.0,3451.0,7.0,25.0,8300.0,2465.0,5.0,2755600.0,818380.0,1660.0,243049.0,493.0,1.0,195000
1629,7.0,5.0,1482.0,392.0,1.0,49.0,35.0,10374.0,2744.0,7.0,25.0,7410.0,1960.0,5.0,2196324.0,580944.0,1482.0,153664.0,392.0,1.0,163900
2073,6.0,5.0,1522.0,552.0,1.0,36.0,30.0,9132.0,3312.0,6.0,25.0,7610.0,2760.0,5.0,2316484.0,840144.0,1522.0,304704.0,552.0,1.0,182000
960,9.0,5.0,2036.0,780.0,1.0,81.0,45.0,18324.0,7020.0,9.0,25.0,10180.0,3900.0,5.0,4145296.0,1588080.0,2036.0,608400.0,780.0,1.0,410000
955,5.0,5.0,1595.0,672.0,1.0,25.0,25.0,7975.0,3360.0,5.0,25.0,7975.0,3360.0,5.0,2544025.0,1071840.0,1595.0,451584.0,672.0,1.0,152000
